nodeId,timeUtc,aqi,pm1MassConc[ug/m3],pm2_5MassConc[ug/m3],pm10MassConc[ug/m3],no2Conc[ppb],temperature[degC],relHumidity[%],latitude,longitude
A2T34J7V,2018-11-09T08:04:00.000Z,95,,33.18604278564453,,,3.196765899658203,88.02777099609375,47.2266064,-122.462307
A2T34J7V,2018-11-09T08:21:00.000Z,145,,53.29411697387695,,,2.9163818359375,90.05569458007812,47.2266064,-122.462307
A3KT7SWV,2018-11-09T08:36:00.000Z,95,,33.04762268066406,,,2.8870086669921875,88.56031036376953,47.2266064,-122.462307
A2T34J7V,2018-11-09T08:39:00.000Z,124,,44.761905670166016,,,2.748149871826172,89.86801147460938,47.2266064,-122.462307
A3KT7SWV,2018-11-09T08:53:00.000Z,124,,44.882354736328125,,,2.8870086669921875,87.77142333984375,47.2266064,-122.462307
A2T34J7V,2018-11-09T08:56:00.000Z,145,,53.42857360839844,,,2.7615013122558594,88.047607421875,47.2266064,-122.462307
A3KT7SWV,2018-11-09T09:10:00.000Z,123,,44.47058868408203,,,2.5799179077148438,87.8858642578125,47.2266064,-122.462307
A2T34J7V,2018-11-09T09:13:00.000Z,153,,58.8795166015625,,,2.355609893798828,90.09689331054688,47.2266064,-122.462307
A2T34J7V,2018-11-09T09:31:00.000Z,156,,64.97589874267578,,,2.4277114868164062,91.80438232421875,47.2266064,-122.462307
A2T34J7V,2018-11-09T09:48:00.000Z,156,,65.71428680419922,,,2.3849868774414062,89.90158081054688,47.2266064,-122.462307
A2T34J7V,2018-11-09T10:05:00.000Z,154,,61.117645263671875,,,2.200733184814453,90.14877319335938,47.2266064,-122.462307
A3KT7SWV,2018-11-09T10:21:00.000Z,157,,66.71429443359375,,,2.141986846923828,88.42603302001953,47.2266064,-122.462307
A2T34J7V,2018-11-09T10:23:00.000Z,153,,60.28571701049805,,,1.9764251708984375,89.4972152709961,47.2266064,-122.462307
A3KT7SWV,2018-11-09T10:39:00.000Z,142,,52.04762268066406,,,2.0031280517578125,90.62027740478516,47.2266064,-122.462307
A2T34J7V,2018-11-09T10:40:00.000Z,153,,59.235294342041016,,,1.8215446472167969,91.45800018310547,47.2266064,-122.462307
A3KT7SWV,2018-11-09T10:56:00.000Z,159,,70.4761962890625,,,2.1152801513671875,89.01197814941406,47.2266064,-122.462307
A2T34J7V,2018-11-09T10:57:00.000Z,161,,73.95238494873047,,,2.0164794921875,90.7347183227539,47.2266064,-122.462307
A3KT7SWV,2018-11-09T11:13:00.000Z,152,,57.91566467285156,,,2.3422584533691406,87.15953063964844,47.2266064,-122.462307
A2T34J7V,2018-11-09T11:15:00.000Z,156,,66.0722885131836,,,2.1713600158691406,87.47386932373047,47.2266064,-122.462307
A3KT7SWV,2018-11-09T11:30:00.000Z,165,,82.85542297363281,,,2.1553382873535156,88.77546691894531,47.2266064,-122.462307
A3KT7SWV,2018-11-09T11:47:00.000Z,145,,53.57143020629883,,,1.9737548828125,88.0201416015625,47.2266064,-122.462307
A2T34J7V,2018-11-09T11:50:00.000Z,155,,63.09524154663086,,,1.7654685974121094,90.5973892211914,47.2266064,-122.462307
A2T34J7V,2018-11-09T12:08:00.000Z,151,,56.09524154663086,,,1.7360954284667969,89.73677825927734,47.2266064,-122.462307
A2T34J7V,2018-11-09T12:25:00.000Z,160,,72.33734893798828,,,1.6960411071777344,90.44022369384766,47.2266064,-122.462307
A2T34J7V,2018-11-09T12:42:00.000Z,135,,49.38095474243164,,,1.6105880737304688,90.73319244384766,47.2266064,-122.462307
A3KT7SWV,2018-11-09T12:58:00.000Z,156,,65.72289276123047,,,1.904327392578125,91.20011901855469,47.2266064,-122.462307
A2T34J7V,2018-11-09T13:00:00.000Z,158,,69.8313217163086,,,1.7093925476074219,92.41931915283203,47.2266064,-122.462307
A2T34J7V,2018-11-09T13:17:00.000Z,161,,75.57830810546875,,,2.0885772705078125,92.65583038330078,47.2266064,-122.462307
A3KT7SWV,2018-11-09T13:33:00.000Z,151,,56.23809814453125,,,2.6493492126464844,91.30236053466797,47.2266064,-122.462307
A2T34J7V,2018-11-09T13:34:00.000Z,152,,57.29411697387695,,,2.4544143676757812,92.33997344970703,47.2266064,-122.462307
A3KT7SWV,2018-11-09T13:50:00.000Z,143,,52.5238151550293,,,2.774852752685547,90.11978149414062,47.2266064,-122.462307
A2T34J7V,2018-11-09T13:52:00.000Z,152,,57.72289276123047,,,2.5532150268554688,91.65026092529297,47.2266064,-122.462307
A3KT7SWV,2018-11-09T14:08:00.000Z,156,,64.80953216552734,,,3.05523681640625,91.42443084716797,47.2266064,-122.462307
A2T34J7V,2018-11-09T14:09:00.000Z,154,,61.19047927856445,,,2.817577362060547,92.44220733642578,47.2266064,-122.462307
A3KT7SWV,2018-11-09T14:25:00.000Z,121,,43.80952453613281,,,3.223468780517578,91.55413055419922,47.2266064,-122.462307
A3KT7SWV,2018-11-09T14:42:00.000Z,154,,60.61445617675781,,,3.5492477416992188,90.02517700195312,47.2266064,-122.462307
A2T34J7V,2018-11-09T14:45:00.000Z,142,,52,,,3.2955665588378906,91.02616882324219,47.2266064,-122.462307
A2T34J7V,2018-11-09T15:02:00.000Z,137,,50.05882263183594,,,3.282215118408203,91.46257781982422,47.2266064,-122.462307
A3KT7SWV,2018-11-09T15:17:00.000Z,111,,39.57143020629883,,,3.8696861267089844,91.927978515625,47.2266064,-122.462307
A2T34J7V,2018-11-09T15:19:00.000Z,98,,34.411766052246094,,,3.648052215576172,93.2646713256836,47.2266064,-122.462307
A3KT7SWV,2018-11-09T15:34:00.000Z,105,,37.117645263671875,,,4.1073455810546875,90.25406646728516,47.2266064,-122.462307
A2T34J7V,2018-11-09T15:37:00.000Z,104,,36.52941131591797,,,3.8990631103515625,90.90867614746094,47.2266064,-122.462307
A3KT7SWV,2018-11-09T15:51:00.000Z,129,,46.857147216796875,,,4.219501495361328,87.26024627685547,47.2266064,-122.462307
A2T34J7V,2018-11-09T15:54:00.000Z,113,,40.34883499145508,,,3.99786376953125,86.78874206542969,47.2266064,-122.462307
A3KT7SWV,2018-11-09T16:08:00.000Z,67,,19.705883026123047,,,4.275577545166016,85.30098724365234,47.2266064,-122.462307
A2T34J7V,2018-11-09T16:11:00.000Z,105,,37.17647171020508,,,4.0966644287109375,86.10208129882812,47.2266064,-122.462307
A3KT7SWV,2018-11-09T16:25:00.000Z,82,,26.952381134033203,,,4.430458068847656,84.43885040283203,47.2266064,-122.462307
A2T34J7V,2018-11-09T16:29:00.000Z,94,,32.69767379760742,,,4.278247833251953,84.72876739501953,47.2266064,-122.462307
A3KT7SWV,2018-11-09T16:43:00.000Z,82,,26.764705657958984,,,4.588005065917969,83.16624450683594,47.2266064,-122.462307
A2T34J7V,2018-11-09T16:46:00.000Z,80,,25.93023109436035,,,4.505226135253906,83.35393524169922,47.2266064,-122.462307
A3KT7SWV,2018-11-09T17:00:00.000Z,109,,38.927711486816406,,,5.020599365234375,82.86412048339844,47.2266064,-122.462307
A2T34J7V,2018-11-09T17:04:00.000Z,93,,32.02325439453125,,,5.03662109375,82.5772476196289,47.2266064,-122.462307
A3KT7SWV,2018-11-09T17:17:00.000Z,81,,26.571430206298828,,,5.426490783691406,78.13687133789062,47.2266064,-122.462307
A2T34J7V,2018-11-09T17:21:00.000Z,79,,25.619049072265625,,,5.386436462402344,78.3428726196289,47.2266064,-122.462307
A3KT7SWV,2018-11-09T17:34:00.000Z,78,,24.71428680419922,,,5.864421844482422,78.22232055664062,47.2266064,-122.462307
A2T34J7V,2018-11-09T17:38:00.000Z,94,,32.32558059692383,,,5.837718963623047,77.79202270507812,47.2266064,-122.462307
A3KT7SWV,2018-11-09T17:51:00.000Z,84,,27.58823585510254,,,6.313037872314453,78.21469116210938,47.2266064,-122.462307
A2T34J7V,2018-11-09T17:56:00.000Z,85,,28.47058868408203,,,6.355762481689453,77.33577728271484,47.2266064,-122.462307
A3KT7SWV,2018-11-09T18:08:00.000Z,83,,27.41176414489746,,,6.9298858642578125,77.2945785522461,47.2266064,-122.462307
A2T34J7V,2018-11-09T18:13:00.000Z,84,,27.764705657958984,,,6.9192047119140625,78.28336334228516,47.2266064,-122.462307
A3KT7SWV,2018-11-09T18:25:00.000Z,78,,25.058822631835938,,,7.127490997314453,76.80018615722656,47.2266064,-122.462307
A2T34J7V,2018-11-09T18:30:00.000Z,89,,30.058822631835938,,,7.01800537109375,78.44205474853516,47.2266064,-122.462307
A3KT7SWV,2018-11-09T18:43:00.000Z,89,,30.142858505249023,,,7.239643096923828,78.76860046386719,47.2266064,-122.462307
A2T34J7V,2018-11-09T18:48:00.000Z,95,,32.82352828979492,,,7.0740814208984375,80.01678466796875,47.2266064,-122.462307
A3KT7SWV,2018-11-09T19:00:00.000Z,84,,27.58823585510254,,,7.351795196533203,79.03410339355469,47.2266064,-122.462307
A2T34J7V,2018-11-09T19:05:00.000Z,109,,38.66666793823242,,,7.159534454345703,80.34180450439453,47.2266064,-122.462307
A3KT7SWV,2018-11-09T19:17:00.000Z,91,,30.952383041381836,,,7.407875061035156,77.3067855834961,47.2266064,-122.462307
A2T34J7V,2018-11-09T19:23:00.000Z,118,,42.47058868408203,,,7.10345458984375,78.76402282714844,47.2266064,-122.462307
A3KT7SWV,2018-11-09T19:34:00.000Z,118,,42.38095474243164,,,7.434577941894531,78.6083755493164,47.2266064,-122.462307
A2T34J7V,2018-11-09T19:40:00.000Z,112,,39.85714340209961,,,7.06072998046875,80.31128692626953,47.2266064,-122.462307
A3KT7SWV,2018-11-09T19:51:00.000Z,98,,34.235294342041016,,,7.239643096923828,80.85603332519531,47.2266064,-122.462307
A2T34J7V,2018-11-09T19:57:00.000Z,63,,17.837207794189453,,,6.780345916748047,82.6230239868164,47.2266064,-122.462307
A3KT7SWV,2018-11-09T20:08:00.000Z,87,,29.33333396911621,,,6.88983154296875,83.26848602294922,47.2266064,-122.462307
A2T34J7V,2018-11-09T20:15:00.000Z,133,,48.31325149536133,,,6.441215515136719,84.60974884033203,47.2266064,-122.462307
A3KT7SWV,2018-11-09T20:25:00.000Z,80,,25.882352828979492,,,6.678874969482422,84.02685546875,47.2266064,-122.462307
A2T34J7V,2018-11-09T20:32:00.000Z,78,,24.91566276550293,,,6.427864074707031,84.33966827392578,47.2266064,-122.462307
A3KT7SWV,2018-11-09T20:42:00.000Z,154,,62.228912353515625,,,6.537345886230469,84.02838134765625,47.2266064,-122.462307
A2T34J7V,2018-11-09T20:49:00.000Z,149,,55.060237884521484,,,6.315708160400391,85.99679565429688,47.2266064,-122.462307
A3KT7SWV,2018-11-09T20:59:00.000Z,149,,55.095237731933594,,,6.507972717285156,85.32845306396484,47.2266064,-122.462307
A2T34J7V,2018-11-09T21:07:00.000Z,144,,52.85542297363281,,,6.315708160400391,85.97848510742188,47.2266064,-122.462307
A3KT7SWV,2018-11-09T21:17:00.000Z,131,,47.66666793823242,,,6.564048767089844,84.13214111328125,47.2266064,-122.462307
A2T34J7V,2018-11-09T21:24:00.000Z,119,,42.904762268066406,,,6.411842346191406,84.91188049316406,47.2266064,-122.462307
A3KT7SWV,2018-11-09T21:34:00.000Z,75,,23.41176414489746,,,6.791027069091797,82.7145767211914,47.2266064,-122.462307
A2T34J7V,2018-11-09T21:41:00.000Z,76,,23.79069709777832,,,6.737621307373047,82.6504898071289,47.2266064,-122.462307
A3KT7SWV,2018-11-09T21:51:00.000Z,73,,22.58823585510254,,,7.154193878173828,80.67749786376953,47.2266064,-122.462307
A2T34J7V,2018-11-09T21:59:00.000Z,78,,25.000001907348633,,,7.06072998046875,80.46540069580078,47.2266064,-122.462307
A3KT7SWV,2018-11-09T22:08:00.000Z,81,,26.19047737121582,,,7.378501892089844,79.40337371826172,47.2266064,-122.462307
A2T34J7V,2018-11-09T22:16:00.000Z,67,,19.837209701538086,,,7.311740875244141,81.00099182128906,47.2266064,-122.462307
A3KT7SWV,2018-11-09T22:25:00.000Z,72,,22.176469802856445,,,7.658885955810547,81.5289535522461,47.2266064,-122.462307
A2T34J7V,2018-11-09T22:34:00.000Z,68,,20.34883689880371,,,7.605476379394531,80.68207550048828,47.2266064,-122.462307
A3KT7SWV,2018-11-09T22:42:00.000Z,71,,21.571428298950195,,,7.9846649169921875,81.01625061035156,47.2266064,-122.462307
A2T34J7V,2018-11-09T22:51:00.000Z,82,,27.058822631835938,,,7.91790771484375,81.25276947021484,47.2266064,-122.462307
A3KT7SWV,2018-11-09T22:59:00.000Z,89,,30.142858505249023,,,8.334476470947266,79.24925231933594,47.2266064,-122.462307
A2T34J7V,2018-11-09T23:08:00.000Z,99,,34.85714340209961,,,8.184940338134766,80.23345947265625,47.2266064,-122.462307
A3KT7SWV,2018-11-09T23:16:00.000Z,80,,25.761905670166016,,,8.529411315917969,78.2696304321289,47.2266064,-122.462307
A2T34J7V,2018-11-09T23:26:00.000Z,87,,29.41176414489746,,,8.337146759033203,79.21720886230469,47.2266064,-122.462307
A3KT7SWV,2018-11-09T23:33:00.000Z,73,,22.52941131591797,,,8.654918670654297,76.77119445800781,47.2266064,-122.462307
A2T34J7V,2018-11-09T23:43:00.000Z,84,,27.69767189025879,,,8.281070709228516,78.38407135009766,47.2266064,-122.462307
A3KT7SWV,2018-11-09T23:51:00.000Z,66,,19.33333396911621,,,8.572135925292969,74.40299224853516,47.2266064,-122.462307
A2T34J7V,2018-11-10T00:00:00.000Z,68,,20,,,8.224994659423828,76.73456573486328,47.2266064,-122.462307
A3KT7SWV,2018-11-10T00:08:00.000Z,65,,18.882352828979492,,,8.545433044433594,76.80323791503906,47.2266064,-122.462307
A2T34J7V,2018-11-10T00:18:00.000Z,69,,20.47058868408203,,,8.128864288330078,78.22384643554688,47.2266064,-122.462307
A3KT7SWV,2018-11-10T00:25:00.000Z,64,,18.47058868408203,,,8.417259216308594,76.003662109375,47.2266064,-122.462307
A2T34J7V,2018-11-10T00:35:00.000Z,81,,26.465116500854492,,,7.9739837646484375,80.01373291015625,47.2266064,-122.462307
A3KT7SWV,2018-11-10T00:42:00.000Z,70,,20.952381134033203,,,8.26504898071289,78.36576080322266,47.2266064,-122.462307
A2T34J7V,2018-11-10T00:52:00.000Z,74,,23,,,7.8885345458984375,79.45525360107422,47.2266064,-122.462307
A3KT7SWV,2018-11-10T00:59:00.000Z,65,,18.705883026123047,,,8.192951202392578,78.6480484008789,47.2266064,-122.462307
A2T34J7V,2018-11-10T01:10:00.000Z,72,,21.999998092651367,,,7.776378631591797,80.38300323486328,47.2266064,-122.462307
A3KT7SWV,2018-11-10T01:16:00.000Z,70,,21.19047737121582,,,8.054092407226562,79.46288299560547,47.2266064,-122.462307
A2T34J7V,2018-11-10T01:27:00.000Z,73,,22.744186401367188,,,7.792400360107422,81.03913879394531,47.2266064,-122.462307
A3KT7SWV,2018-11-10T01:33:00.000Z,66,,19.058822631835938,,,8.096817016601562,79.59716033935547,47.2266064,-122.462307
A2T34J7V,2018-11-10T01:44:00.000Z,69,,20.604650497436523,,,7.819103240966797,81.14442443847656,47.2266064,-122.462307
A3KT7SWV,2018-11-10T01:50:00.000Z,65,,18.809524536132812,,,8.080795288085938,80.1556396484375,47.2266064,-122.462307
A2T34J7V,2018-11-10T02:02:00.000Z,69,,20.823530197143555,,,7.861827850341797,80.76905822753906,47.2266064,-122.462307
A3KT7SWV,2018-11-10T02:08:00.000Z,57,,14.882352828979492,,,8.11016845703125,79.45830535888672,47.2266064,-122.462307
A2T34J7V,2018-11-10T02:19:00.000Z,57,,15.093023300170898,,,7.763027191162109,80.21820068359375,47.2266064,-122.462307
A3KT7SWV,2018-11-10T02:25:00.000Z,54,,13.647058486938477,,,7.998016357421875,79.85198974609375,47.2266064,-122.462307
A2T34J7V,2018-11-10T02:36:00.000Z,60,,16.209300994873047,,,7.690929412841797,81.08491516113281,47.2266064,-122.462307
A3KT7SWV,2018-11-10T02:42:00.000Z,55,,14.117647171020508,,,7.9419403076171875,80.18768310546875,47.2266064,-122.462307
A2T34J7V,2018-11-10T02:54:00.000Z,61,,16.67441749572754,,,7.549400329589844,82.4856948852539,47.2266064,-122.462307
A3KT7SWV,2018-11-10T02:59:00.000Z,58,,15.29411792755127,,,7.747005462646484,81.6479721069336,47.2266064,-122.462307
A2T34J7V,2018-11-10T03:11:00.000Z,62,,17.352941513061523,,,7.410545349121094,83.41344451904297,47.2266064,-122.462307
A3KT7SWV,2018-11-10T03:16:00.000Z,59,,15.764705657958984,,,7.560081481933594,82.35294342041016,47.2266064,-122.462307
A2T34J7V,2018-11-10T03:28:00.000Z,65,,18.883718490600586,,,7.130161285400391,84.26947784423828,47.2266064,-122.462307
A3KT7SWV,2018-11-10T03:33:00.000Z,60,,16.52941131591797,,,7.196918487548828,83.00602722167969,47.2266064,-122.462307
A2T34J7V,2018-11-10T03:46:00.000Z,67,,19.651161193847656,,,6.371784210205078,85.63057708740234,47.2266064,-122.462307
A3KT7SWV,2018-11-10T03:50:00.000Z,70,,20.941177368164062,,,6.395820617675781,84.56855010986328,47.2266064,-122.462307
A2T34J7V,2018-11-10T04:03:00.000Z,75,,23.294116973876953,,,5.837718963623047,88.19866943359375,47.2266064,-122.462307
A3KT7SWV,2018-11-10T04:07:00.000Z,71,,21.619049072265625,,,5.864421844482422,86.4393081665039,47.2266064,-122.462307
A2T34J7V,2018-11-10T04:20:00.000Z,73,,22.511627197265625,,,5.429161071777344,88.51300811767578,47.2266064,-122.462307
A3KT7SWV,2018-11-10T04:25:00.000Z,64,,18.095239639282227,,,5.413139343261719,87.05424499511719,47.2266064,-122.462307
A2T34J7V,2018-11-10T04:38:00.000Z,93,,32.28571701049805,,,5.0926971435546875,91.36492156982422,47.2266064,-122.462307
A3KT7SWV,2018-11-10T04:42:00.000Z,80,,25.764705657958984,,,5.175479888916016,89.02723693847656,47.2266064,-122.462307
A2T34J7V,2018-11-10T04:55:00.000Z,91,,31.19047737121582,,,5.191501617431641,90.09689331054688,47.2266064,-122.462307
A3KT7SWV,2018-11-10T04:59:00.000Z,78,,24.882352828979492,,,5.274280548095703,88.93873596191406,47.2266064,-122.462307
A2T34J7V,2018-11-10T05:12:00.000Z,88,,29.71428871154785,,,5.303653717041016,90.07858276367188,47.2266064,-122.462307
A3KT7SWV,2018-11-10T05:16:00.000Z,89,,29.951807022094727,,,5.357059478759766,88.85176086425781,47.2266064,-122.462307
A2T34J7V,2018-11-10T05:30:00.000Z,87,,28.999998092651367,,,5.247577667236328,89.30648040771484,47.2266064,-122.462307
A3KT7SWV,2018-11-10T05:33:00.000Z,102,,35.761905670166016,,,5.300983428955078,88.99824523925781,47.2266064,-122.462307
A2T34J7V,2018-11-10T05:47:00.000Z,133,,48.476192474365234,,,5.191501617431641,90.3776626586914,47.2266064,-122.462307
A3KT7SWV,2018-11-10T05:50:00.000Z,113,,40.19047927856445,,,5.330356597900391,89.22254943847656,47.2266064,-122.462307
A2T34J7V,2018-11-10T06:04:00.000Z,153,,60,,,5.429161071777344,90.91783142089844,47.2266064,-122.462307
A3KT7SWV,2018-11-10T06:07:00.000Z,152,,57.97590255737305,,,5.584037780761719,90.17623901367188,47.2266064,-122.462307
A2T34J7V,2018-11-10T06:22:00.000Z,146,,53.95238494873047,,,5.642787933349609,89.80850219726562,47.2266064,-122.462307
A3KT7SWV,2018-11-10T06:24:00.000Z,131,,47.619049072265625,,,5.821697235107422,88.65033721923828,47.2266064,-122.462307
A2T34J7V,2018-11-10T06:39:00.000Z,150,,55.31325149536133,,,5.867092132568359,89.48043060302734,47.2266064,-122.462307
A3KT7SWV,2018-11-10T06:42:00.000Z,141,,51.71428680419922,,,6.059356689453125,88.27954864501953,47.2266064,-122.462307
A2T34J7V,2018-11-10T06:57:00.000Z,160,,73.00000762939453,,,6.0353240966796875,88.89295959472656,47.2266064,-122.462307
A3KT7SWV,2018-11-10T06:59:00.000Z,162,,76.22891235351562,,,6.171512603759766,87.9041748046875,47.2266064,-122.462307
A2T34J7V,2018-11-10T07:14:00.000Z,154,,60.71428680419922,,,6.005950927734375,89.05928039550781,47.2266064,-122.462307
A3KT7SWV,2018-11-10T07:16:00.000Z,152,,56.571434020996094,,,6.214237213134766,88.20172119140625,47.2266064,-122.462307
A2T34J7V,2018-11-10T07:31:00.000Z,155,,63.19047927856445,,,5.979248046875,88.46875762939453,47.2266064,-122.462307
A3KT7SWV,2018-11-10T07:33:00.000Z,160,,73.53012084960938,,,6.144809722900391,87.45555877685547,47.2266064,-122.462307
A2T34J7V,2018-11-10T07:49:00.000Z,130,,47.180721282958984,,,5.9231719970703125,88.38636016845703,47.2266064,-122.462307
A3KT7SWV,2018-11-10T07:50:00.000Z,151,,56.42857360839844,,,6.131458282470703,87.29991912841797,47.2266064,-122.462307
A2T34J7V,2018-11-10T08:06:00.000Z,155,,64.17073822021484,,,5.867092132568359,88.37262725830078,47.2266064,-122.462307
A3KT7SWV,2018-11-10T08:07:00.000Z,159,,71.1927719116211,,,6.0460052490234375,87.23124694824219,47.2266064,-122.462307
A2T34J7V,2018-11-10T08:23:00.000Z,142,,52.238094329833984,,,5.837718963623047,88.63813018798828,47.2266064,-122.462307
A3KT7SWV,2018-11-10T08:24:00.000Z,138,,50.62650680541992,,,6.03265380859375,87.34569549560547,47.2266064,-122.462307
A2T34J7V,2018-11-10T08:41:00.000Z,140,,51.42857360839844,,,5.867092132568359,88.81971740722656,47.2266064,-122.462307
A3KT7SWV,2018-11-10T08:41:00.000Z,135,,49.38095474243164,,,6.0887298583984375,87.55779266357422,47.2266064,-122.462307
A2T34J7V,2018-11-10T08:58:00.000Z,143,,52.619049072265625,,,5.9658966064453125,88.30243682861328,47.2266064,-122.462307
A3KT7SWV,2018-11-10T08:59:00.000Z,149,,54.902442932128906,,,6.200885772705078,87.12748718261719,47.2266064,-122.462307
A2T34J7V,2018-11-10T09:15:00.000Z,145,,53.48192596435547,,,6.005950927734375,88.51758575439453,47.2266064,-122.462307
A3KT7SWV,2018-11-10T09:16:00.000Z,147,,54.09524154663086,,,6.240940093994141,87.30907440185547,47.2266064,-122.462307
A3KT7SWV,2018-11-10T09:33:00.000Z,132,,48.21686935424805,,,6.339740753173828,87.47844696044922,47.2266064,-122.462307
A2T34J7V,2018-11-10T09:33:00.000Z,141,,51.626502990722656,,,6.11810302734375,88.67017364501953,47.2266064,-122.462307
